Mod:Item:MetaData, Localized Name
chisel:concrete_blue:15, 蓝色混凝土
chisel:concrete_blue1:0, 蓝色混凝土
chisel:concrete_blue1:1, 蓝色混凝土
chisel:concrete_blue1:2, 蓝色混凝土
chisel:concrete_blue1:3, 蓝色混凝土
chisel:concrete_blue1:4, 蓝色混凝土
chisel:concrete_blue1:5, 蓝色混凝土
chisel:concrete_blue1:6, 蓝色混凝土
chisel:concrete_blue1:7, 蓝色混凝土
chisel:concrete_blue1:8, 蓝色混凝土
chisel:concrete_blue1:9, 蓝色混凝土
chisel:concrete_blue1:10, 蓝色混凝土
chisel:concrete_blue1:11, 蓝色混凝土
chisel:concrete_blue1:12, 蓝色混凝土
chisel:concrete_blue1:13, 蓝色混凝土
chisel:concrete_blue1:14, 蓝色混凝土
chisel:concrete_blue1:15, 蓝色混凝土
chisel:concrete_blue2:0, 蓝色混凝土
chisel:concrete_purple:0, 紫色混凝土
chisel:concrete_purple:1, 紫色混凝土
chisel:concrete_purple:2, 紫色混凝土
chisel:concrete_purple:3, 紫色混凝土
chisel:concrete_purple:4, 紫色混凝土
chisel:concrete_purple:5, 紫色混凝土
chisel:concrete_purple:6, 紫色混凝土
chisel:concrete_purple:7, 紫色混凝土
chisel:concrete_purple:8, 紫色混凝土
chisel:concrete_purple:9, 紫色混凝土
chisel:concrete_purple:10, 紫色混凝土
chisel:concrete_purple:11, 紫色混凝土
chisel:concrete_purple:12, 紫色混凝土
chisel:concrete_purple:13, 紫色混凝土
chisel:concrete_purple:14, 紫色混凝土
chisel:concrete_purple:15, 紫色混凝土
chisel:concrete_purple1:0, 紫色混凝土
chisel:concrete_purple1:1, 紫色混凝土
chisel:concrete_purple1:2, 紫色混凝土
chisel:concrete_purple1:3, 紫色混凝土
chisel:concrete_purple1:4, 紫色混凝土
chisel:concrete_purple1:5, 紫色混凝土
chisel:concrete_purple1:6, 紫色混凝土
chisel:concrete_purple1:7, 紫色混凝土
chisel:concrete_purple1:8, 紫色混凝土
chisel:concrete_purple1:9, 紫色混凝土
chisel:concrete_purple1:10, 紫色混凝土
chisel:concrete_purple1:11, 紫色混凝土
chisel:concrete_purple1:12, 紫色混凝土
chisel:concrete_purple1:13, 紫色混凝土
chisel:concrete_purple1:14, 紫色混凝土
chisel:concrete_purple1:15, 紫色混凝土
chisel:concrete_purple2:0, 紫色混凝土
chisel:concrete_cyan:0, 青色混凝土
chisel:concrete_cyan:1, 青色混凝土
chisel:concrete_cyan:2, 青色混凝土
chisel:concrete_cyan:3, 青色混凝土
chisel:concrete_cyan:4, 青色混凝土
chisel:concrete_cyan:5, 青色混凝土
chisel:concrete_cyan:6, 青色混凝土
chisel:concrete_cyan:7, 青色混凝土
chisel:concrete_cyan:8, 青色混凝土
chisel:concrete_cyan:9, 青色混凝土
chisel:concrete_cyan:10, 青色混凝土
chisel:concrete_cyan:11, 青色混凝土
chisel:concrete_cyan:12, 青色混凝土
chisel:concrete_cyan:13, 青色混凝土
chisel:concrete_cyan:14, 青色混凝土
chisel:concrete_cyan:15, 青色混凝土
chisel:concrete_cyan1:0, 青色混凝土
chisel:concrete_cyan1:1, 青色混凝土
chisel:concrete_cyan1:2, 青色混凝土
chisel:concrete_cyan1:3, 青色混凝土
chisel:concrete_cyan1:4, 青色混凝土
chisel:concrete_cyan1:5, 青色混凝土
chisel:concrete_cyan1:6, 青色混凝土
chisel:concrete_cyan1:7, 青色混凝土
chisel:concrete_cyan1:8, 青色混凝土
chisel:concrete_cyan1:9, 青色混凝土
chisel:concrete_cyan1:10, 青色混凝土
chisel:concrete_cyan1:11, 青色混凝土
chisel:concrete_cyan1:12, 青色混凝土
chisel:concrete_cyan1:13, 青色混凝土
chisel:concrete_cyan1:14, 青色混凝土
chisel:concrete_cyan1:15, 青色混凝土
chisel:concrete_cyan2:0, 青色混凝土
chisel:concrete_lightgray:0, 淡灰色混凝土
chisel:concrete_lightgray:1, 淡灰色混凝土
chisel:concrete_lightgray:2, 淡灰色混凝土
chisel:concrete_lightgray:3, 淡灰色混凝土
chisel:concrete_lightgray:4, 淡灰色混凝土
chisel:concrete_lightgray:5, 淡灰色混凝土
chisel:concrete_lightgray:6, 淡灰色混凝土
chisel:concrete_lightgray:7, 淡灰色混凝土
chisel:concrete_lightgray:8, 淡灰色混凝土
chisel:concrete_lightgray:9, 淡灰色混凝土
chisel:concrete_lightgray:10, 淡灰色混凝土
chisel:concrete_lightgray:11, 淡灰色混凝土
chisel:concrete_lightgray:12, 淡灰色混凝土
chisel:concrete_lightgray:13, 淡灰色混凝土
chisel:concrete_lightgray:14, 淡灰色混凝土
chisel:concrete_lightgray:15, 淡灰色混凝土
chisel:concrete_lightgray1:0, 淡灰色混凝土
chisel:concrete_lightgray1:1, 淡灰色混凝土
chisel:concrete_lightgray1:2, 淡灰色混凝土
chisel:concrete_lightgray1:3, 淡灰色混凝土
chisel:concrete_lightgray1:4, 淡灰色混凝土
chisel:concrete_lightgray1:5, 淡灰色混凝土
chisel:concrete_lightgray1:6, 淡灰色混凝土
chisel:concrete_lightgray1:7, 淡灰色混凝土
chisel:concrete_lightgray1:8, 淡灰色混凝土
chisel:concrete_lightgray1:9, 淡灰色混凝土
chisel:concrete_lightgray1:10, 淡灰色混凝土
chisel:concrete_lightgray1:11, 淡灰色混凝土
chisel:concrete_lightgray1:12, 淡灰色混凝土
chisel:concrete_lightgray1:13, 淡灰色混凝土
chisel:concrete_lightgray1:14, 淡灰色混凝土
chisel:concrete_lightgray1:15, 淡灰色混凝土
chisel:concrete_lightgray2:0, 淡灰色混凝土
chisel:concrete_gray:0, 灰色混凝土
chisel:concrete_gray:1, 灰色混凝土
chisel:concrete_gray:2, 灰色混凝土
chisel:concrete_gray:3, 灰色混凝土
chisel:concrete_gray:4, 灰色混凝土
chisel:concrete_gray:5, 灰色混凝土
chisel:concrete_gray:6, 灰色混凝土
chisel:concrete_gray:7, 灰色混凝土
chisel:concrete_gray:8, 灰色混凝土
chisel:concrete_gray:9, 灰色混凝土
chisel:concrete_gray:10, 灰色混凝土
chisel:concrete_gray:11, 灰色混凝土
chisel:concrete_gray:12, 灰色混凝土
chisel:concrete_gray:13, 灰色混凝土
chisel:concrete_gray:14, 灰色混凝土
chisel:concrete_gray:15, 灰色混凝土
chisel:concrete_gray1:0, 灰色混凝土
chisel:concrete_gray1:1, 灰色混凝土
chisel:concrete_gray1:2, 灰色混凝土
chisel:concrete_gray1:3, 灰色混凝土
chisel:concrete_gray1:4, 灰色混凝土
chisel:concrete_gray1:5, 灰色混凝土
chisel:concrete_gray1:6, 灰色混凝土
chisel:concrete_gray1:7, 灰色混凝土
chisel:concrete_gray1:8, 灰色混凝土
chisel:concrete_gray1:9, 灰色混凝土
chisel:concrete_gray1:10, 灰色混凝土
chisel:concrete_gray1:11, 灰色混凝土
chisel:concrete_gray1:12, 灰色混凝土
chisel:concrete_gray1:13, 灰色混凝土
chisel:concrete_gray1:14, 灰色混凝土
chisel:concrete_gray1:15, 灰色混凝土
chisel:concrete_gray2:0, 灰色混凝土
chisel:concrete_pink:0, 粉红色混凝土
chisel:concrete_pink:1, 粉红色混凝土
chisel:concrete_pink:2, 粉红色混凝土
chisel:concrete_pink:3, 粉红色混凝土
chisel:concrete_pink:4, 粉红色混凝土
chisel:concrete_pink:5, 粉红色混凝土
chisel:concrete_pink:6, 粉红色混凝土
chisel:concrete_pink:7, 粉红色混凝土
chisel:concrete_pink:8, 粉红色混凝土
chisel:concrete_pink:9, 粉红色混凝土
chisel:concrete_pink:10, 粉红色混凝土
chisel:concrete_pink:11, 粉红色混凝土
chisel:concrete_pink:12, 粉红色混凝土
chisel:concrete_pink:13, 粉红色混凝土
chisel:concrete_pink:14, 粉红色混凝土
chisel:concrete_pink:15, 粉红色混凝土
chisel:concrete_pink1:0, 粉红色混凝土
chisel:concrete_pink1:1, 粉红色混凝土
chisel:concrete_pink1:2, 粉红色混凝土
chisel:concrete_pink1:3, 粉红色混凝土
chisel:concrete_pink1:4, 粉红色混凝土
chisel:concrete_pink1:5, 粉红色混凝土
chisel:concrete_pink1:6, 粉红色混凝土
chisel:concrete_pink1:7, 粉红色混凝土
chisel:concrete_pink1:8, 粉红色混凝土
chisel:concrete_pink1:9, 粉红色混凝土
chisel:concrete_pink1:10, 粉红色混凝土
chisel:concrete_pink1:11, 粉红色混凝土
chisel:concrete_pink1:12, 粉红色混凝土
chisel:concrete_pink1:13, 粉红色混凝土
chisel:concrete_pink1:14, 粉红色混凝土
chisel:concrete_pink1:15, 粉红色混凝土
chisel:concrete_pink2:0, 粉红色混凝土
chisel:concrete_lime:0, 黄绿色混凝土
chisel:concrete_lime:1, 黄绿色混凝土
chisel:concrete_lime:2, 黄绿色混凝土
chisel:concrete_lime:3, 黄绿色混凝土
chisel:concrete_lime:4, 黄绿色混凝土
chisel:concrete_lime:5, 黄绿色混凝土
chisel:concrete_lime:6, 黄绿色混凝土
chisel:concrete_lime:7, 黄绿色混凝土
chisel:concrete_lime:8, 黄绿色混凝土
chisel:concrete_lime:9, 黄绿色混凝土
chisel:concrete_lime:10, 黄绿色混凝土
chisel:concrete_lime:11, 黄绿色混凝土
chisel:concrete_lime:12, 黄绿色混凝土
chisel:concrete_lime:13, 黄绿色混凝土
chisel:concrete_lime:14, 黄绿色混凝土
chisel:concrete_lime:15, 黄绿色混凝土
chisel:concrete_lime1:0, 黄绿色混凝土
chisel:concrete_lime1:1, 黄绿色混凝土
chisel:concrete_lime1:2, 黄绿色混凝土
chisel:concrete_lime1:3, 黄绿色混凝土
chisel:concrete_lime1:4, 黄绿色混凝土
chisel:concrete_lime1:5, 黄绿色混凝土
chisel:concrete_lime1:6, 黄绿色混凝土
chisel:concrete_lime1:7, 黄绿色混凝土
chisel:concrete_lime1:8, 黄绿色混凝土
chisel:concrete_lime1:9, 黄绿色混凝土
chisel:concrete_lime1:10, 黄绿色混凝土
chisel:concrete_lime1:11, 黄绿色混凝土
chisel:concrete_lime1:12, 黄绿色混凝土
chisel:concrete_lime1:13, 黄绿色混凝土
chisel:concrete_lime1:14, 黄绿色混凝土
chisel:concrete_lime1:15, 黄绿色混凝土
chisel:concrete_lime2:0, 黄绿色混凝土
chisel:concrete_yellow:0, 黄色混凝土
chisel:concrete_yellow:1, 黄色混凝土
chisel:concrete_yellow:2, 黄色混凝土
chisel:concrete_yellow:3, 黄色混凝土
chisel:concrete_yellow:4, 黄色混凝土
chisel:concrete_yellow:5, 黄色混凝土
chisel:concrete_yellow:6, 黄色混凝土
chisel:concrete_yellow:7, 黄色混凝土
chisel:concrete_yellow:8, 黄色混凝土
chisel:concrete_yellow:9, 黄色混凝土
chisel:concrete_yellow:10, 黄色混凝土
chisel:concrete_yellow:11, 黄色混凝土
chisel:concrete_yellow:12, 黄色混凝土
chisel:concrete_yellow:13, 黄色混凝土
chisel:concrete_yellow:14, 黄色混凝土
chisel:concrete_yellow:15, 黄色混凝土
chisel:concrete_yellow1:0, 黄色混凝土
chisel:concrete_yellow1:1, 黄色混凝土
chisel:concrete_yellow1:2, 黄色混凝土
chisel:concrete_yellow1:3, 黄色混凝土
chisel:concrete_yellow1:4, 黄色混凝土
chisel:concrete_yellow1:5, 黄色混凝土
chisel:concrete_yellow1:6, 黄色混凝土
chisel:concrete_yellow1:7, 黄色混凝土
chisel:concrete_yellow1:8, 黄色混凝土
chisel:concrete_yellow1:9, 黄色混凝土
chisel:concrete_yellow1:10, 黄色混凝土
chisel:concrete_yellow1:11, 黄色混凝土
chisel:concrete_yellow1:12, 黄色混凝土
chisel:concrete_yellow1:13, 黄色混凝土
chisel:concrete_yellow1:14, 黄色混凝土
chisel:concrete_yellow1:15, 黄色混凝土
chisel:concrete_yellow2:0, 黄色混凝土
chisel:concrete_lightblue:0, 淡蓝色混凝土
chisel:concrete_lightblue:1, 淡蓝色混凝土
chisel:concrete_lightblue:2, 淡蓝色混凝土
chisel:concrete_lightblue:3, 淡蓝色混凝土
chisel:concrete_lightblue:4, 淡蓝色混凝土
chisel:concrete_lightblue:5, 淡蓝色混凝土
chisel:concrete_lightblue:6, 淡蓝色混凝土
chisel:concrete_lightblue:7, 淡蓝色混凝土
chisel:concrete_lightblue:8, 淡蓝色混凝土
chisel:concrete_lightblue:9, 淡蓝色混凝土
chisel:concrete_lightblue:10, 淡蓝色混凝土
chisel:concrete_lightblue:11, 淡蓝色混凝土
chisel:concrete_lightblue:12, 淡蓝色混凝土
chisel:concrete_lightblue:13, 淡蓝色混凝土
chisel:concrete_lightblue:14, 淡蓝色混凝土
chisel:concrete_lightblue:15, 淡蓝色混凝土
chisel:concrete_lightblue1:0, 淡蓝色混凝土
chisel:concrete_lightblue1:1, 淡蓝色混凝土
chisel:concrete_lightblue1:2, 淡蓝色混凝土
chisel:concrete_lightblue1:3, 淡蓝色混凝土
chisel:concrete_lightblue1:4, 淡蓝色混凝土
chisel:concrete_lightblue1:5, 淡蓝色混凝土
chisel:concrete_lightblue1:6, 淡蓝色混凝土
chisel:concrete_lightblue1:7, 淡蓝色混凝土
chisel:concrete_lightblue1:8, 淡蓝色混凝土
chisel:concrete_lightblue1:9, 淡蓝色混凝土
chisel:concrete_lightblue1:10, 淡蓝色混凝土
chisel:concrete_lightblue1:11, 淡蓝色混凝土
chisel:concrete_lightblue1:12, 淡蓝色混凝土
chisel:concrete_lightblue1:13, 淡蓝色混凝土
chisel:concrete_lightblue1:14, 淡蓝色混凝土
chisel:concrete_lightblue1:15, 淡蓝色混凝土
chisel:concrete_lightblue2:0, 淡蓝色混凝土
chisel:concrete_magenta:0, 品红色混凝土
chisel:concrete_magenta:1, 品红色混凝土
chisel:concrete_magenta:2, 品红色混凝土
chisel:concrete_magenta:3, 品红色混凝土
chisel:concrete_magenta:4, 品红色混凝土
chisel:concrete_magenta:5, 品红色混凝土
chisel:concrete_magenta:6, 品红色混凝土
chisel:concrete_magenta:7, 品红色混凝土
chisel:concrete_magenta:8, 品红色混凝土
chisel:concrete_magenta:9, 品红色混凝土
chisel:concrete_magenta:10, 品红色混凝土
chisel:concrete_magenta:11, 品红色混凝土
chisel:concrete_magenta:12, 品红色混凝土
chisel:concrete_magenta:13, 品红色混凝土
chisel:concrete_magenta:14, 品红色混凝土
chisel:concrete_magenta:15, 品红色混凝土
chisel:concrete_magenta1:0, 品红色混凝土
chisel:concrete_magenta1:1, 品红色混凝土
chisel:concrete_magenta1:2, 品红色混凝土
chisel:concrete_magenta1:3, 品红色混凝土
chisel:concrete_magenta1:4, 品红色混凝土
chisel:concrete_magenta1:5, 品红色混凝土
chisel:concrete_magenta1:6, 品红色混凝土
chisel:concrete_magenta1:7, 品红色混凝土
chisel:concrete_magenta1:8, 品红色混凝土
chisel:concrete_magenta1:9, 品红色混凝土
chisel:concrete_magenta1:10, 品红色混凝土
chisel:concrete_magenta1:11, 品红色混凝土
chisel:concrete_magenta1:12, 品红色混凝土
chisel:concrete_magenta1:13, 品红色混凝土
chisel:concrete_magenta1:14, 品红色混凝土
chisel:concrete_magenta1:15, 品红色混凝土
chisel:concrete_magenta2:0, 品红色混凝土
chisel:concrete_orange:0, 橙色混凝土
chisel:concrete_orange:1, 橙色混凝土
chisel:concrete_orange:2, 橙色混凝土
chisel:concrete_orange:3, 橙色混凝土
chisel:concrete_orange:4, 橙色混凝土
chisel:concrete_orange:5, 橙色混凝土
chisel:concrete_orange:6, 橙色混凝土
chisel:concrete_orange:7, 橙色混凝土
chisel:concrete_orange:8, 橙色混凝土
chisel:concrete_orange:9, 橙色混凝土
chisel:concrete_orange:10, 橙色混凝土
chisel:concrete_orange:11, 橙色混凝土
chisel:concrete_orange:12, 橙色混凝土
chisel:concrete_orange:13, 橙色混凝土
chisel:concrete_orange:14, 橙色混凝土
chisel:concrete_orange:15, 橙色混凝土
chisel:concrete_orange1:0, 橙色混凝土
chisel:concrete_orange1:1, 橙色混凝土
chisel:concrete_orange1:2, 橙色混凝土
chisel:concrete_orange1:3, 橙色混凝土
chisel:concrete_orange1:4, 橙色混凝土
chisel:concrete_orange1:5, 橙色混凝土
chisel:concrete_orange1:6, 橙色混凝土
chisel:concrete_orange1:7, 橙色混凝土
chisel:concrete_orange1:8, 橙色混凝土
chisel:concrete_orange1:9, 橙色混凝土
chisel:concrete_orange1:10, 橙色混凝土
chisel:concrete_orange1:11, 橙色混凝土
chisel:concrete_orange1:12, 橙色混凝土
chisel:concrete_orange1:13, 橙色混凝土
chisel:concrete_orange1:14, 橙色混凝土
chisel:concrete_orange1:15, 橙色混凝土
chisel:concrete_orange2:0, 橙色混凝土
chisel:concrete_white:0, 白色混凝土
chisel:concrete_white:1, 白色混凝土
chisel:concrete_white:2, 白色混凝土
chisel:concrete_white:3, 白色混凝土
chisel:concrete_white:4, 白色混凝土
chisel:concrete_white:5, 白色混凝土
chisel:concrete_white:6, 白色混凝土
chisel:concrete_white:7, 白色混凝土
chisel:concrete_white:8, 白色混凝土
chisel:concrete_white:9, 白色混凝土
chisel:concrete_white:10, 白色混凝土
chisel:concrete_white:11, 白色混凝土
chisel:concrete_white:12, 白色混凝土
chisel:concrete_white:13, 白色混凝土
chisel:concrete_white:14, 白色混凝土
chisel:concrete_white:15, 白色混凝土
chisel:concrete_white1:0, 白色混凝土
chisel:concrete_white1:1, 白色混凝土
chisel:concrete_white1:2, 白色混凝土
chisel:concrete_white1:3, 白色混凝土
chisel:concrete_white1:4, 白色混凝土
chisel:concrete_white1:5, 白色混凝土
chisel:concrete_white1:6, 白色混凝土
chisel:concrete_white1:7, 白色混凝土
chisel:concrete_white1:8, 白色混凝土
chisel:concrete_white1:9, 白色混凝土
chisel:concrete_white1:10, 白色混凝土
chisel:concrete_white1:11, 白色混凝土
chisel:concrete_white1:12, 白色混凝土
chisel:concrete_white1:13, 白色混凝土
chisel:concrete_white1:14, 白色混凝土
chisel:concrete_white1:15, 白色混凝土
chisel:concrete_white2:0, 白色混凝土
chisel:blockcopper:0, 铜块
chisel:blockcopper:1, 铜块
chisel:blockcopper:2, 铜块
chisel:blockcopper:3, 铜块
chisel:blockcopper:4, 铜块
chisel:blockcopper:5, 铜块
chisel:blockcopper:6, 铜块
chisel:diamond:0, 钻石块
chisel:diamond:1, 钻石块
chisel:diamond:2, 钻石块
chisel:diamond:3, 钻石块
chisel:diamond:4, 钻石块
chisel:diamond:5, 钻石块
chisel:diamond:6, 钻石块
chisel:diamond:7, 钻石块
chisel:diamond:8, 钻石块
chisel:diamond:9, 钻石块
chisel:diamond:10, 钻石块
chisel:diamond:11, 钻石块
chisel:diorite:0, 闪长岩
chisel:diorite:1, 闪长岩
chisel:diorite:2, 闪长岩
chisel:diorite:3, 闪长岩
chisel:diorite:4, 闪长岩
chisel:diorite:5, 闪长岩
chisel:diorite:6, 闪长岩
chisel:diorite:7, 闪长岩
chisel:diorite:8, 闪长岩
chisel:diorite:9, 闪长岩
chisel:diorite:10, 闪长岩
chisel:diorite:11, 闪长岩
chisel:diorite:12, 闪长岩
chisel:diorite:13, 闪长岩
chisel:diorite:14, 闪长岩
chisel:diorite:15, 闪长岩
chisel:diorite1:0, 闪长岩
chisel:diorite1:1, 闪长岩
chisel:diorite1:2, 闪长岩
chisel:diorite1:3, 闪长岩
chisel:diorite1:4, 闪长岩
chisel:diorite1:5, 闪长岩
chisel:diorite1:6, 闪长岩
chisel:diorite1:7, 闪长岩
chisel:diorite1:8, 闪长岩
chisel:diorite1:9, 闪长岩
chisel:diorite1:10, 闪长岩
chisel:diorite1:11, 闪长岩
chisel:diorite1:12, 闪长岩
chisel:diorite1:13, 闪长岩
chisel:diorite1:14, 闪长岩
chisel:diorite1:15, 闪长岩
chisel:diorite2:0, 闪长岩
chisel:dirt:0, 泥土
chisel:dirt:1, 泥土
chisel:dirt:2, 泥土
chisel:dirt:3, 泥土
chisel:dirt:4, 泥土
chisel:dirt:5, 泥土
chisel:dirt:6, 泥土
chisel:dirt:7, 泥土
chisel:dirt:8, 泥土
chisel:dirt:9, 泥土
chisel:dirt:10, 泥土
chisel:dirt:11, 泥土
chisel:dirt:12, 泥土
chisel:dirt:13, 泥土
chisel:dirt:14, 泥土
chisel:dirt:15, 泥土
chisel:blockelectrum:0, 琥珀金块
chisel:blockelectrum:1, 琥珀金块
chisel:blockelectrum:2, 琥珀金块
chisel:blockelectrum:3, 琥珀金块
chisel:blockelectrum:4, 琥珀金块
chisel:blockelectrum:5, 琥珀金块
chisel:blockelectrum:6, 琥珀金块
chisel:emerald:0, 绿宝石块
chisel:emerald:1, 绿宝石块
chisel:emerald:2, 绿宝石块
chisel:emerald:3, 绿宝石块
chisel:emerald:4, 绿宝石块
chisel:emerald:5, 绿宝石块
chisel:emerald:6, 绿宝石块
chisel:emerald:7, 绿宝石块
chisel:emerald:8, 绿宝石块
chisel:emerald:9, 绿宝石块
chisel:emerald:10, 绿宝石块
chisel:emerald:11, 绿宝石块
chisel:emerald:12, 绿宝石块
chisel:emerald:13, 绿宝石块
chisel:purpur:0, 紫珀块
chisel:purpur:1, 紫珀块
chisel:purpur:2, 紫珀块
chisel:purpur:3, 紫珀块
chisel:purpur:4, 紫珀块
chisel:purpur:5, 紫珀块
chisel:purpur:6, 紫珀块
chisel:purpur:7, 紫珀块
chisel:purpur:8, 紫珀块
chisel:purpur:9, 紫珀块
chisel:purpur:10, 紫珀块
